instance_type,cost_per_hr,cpu_ct,ram_size_gb,storage_type,network_throughput
t2.2xlarge,$0.4864,8,32 GiB,EBS Only,Moderate
m6gd.medium,$0.0584,1,4 GiB,1 x 59 NVMe SSD,Up to 10 Gigabit
m6gd.large,$0.1168,2,8 GiB,1 x 118 NVMe SSD,Up to 10 Gigabit
m6gd.xlarge,$0.2336,4,16 GiB,1 x 237 NVMe SSD,Up to 10 Gigabit
m6gd.2xlarge,$0.4672,8,32 GiB,1 x 475 NVMe SSD,Up to 10 Gigabit
m6gd.4xlarge,$0.9344,16,64 GiB,1 x 950 NVMe SSD,Up to 10 Gigabit
m6gd.8xlarge,$1.8688,32,128 GiB,1 x 1900 NVMe SSD,10 Gigabit
t3.nano,$0.0068,2,0.5 GiB,EBS Only,Up to 5 Gigabit
t3.micro,$0.0136,2,1 GiB,EBS Only,Up to 5 Gigabit
t3.small,$0.0272,2,2 GiB,EBS Only,Up to 5 Gigabit
t3.medium,$0.0544,2,4 GiB,EBS Only,Up to 5 Gigabit
t3.large,$0.1088,2,8 GiB,EBS Only,Up to 5 Gigabit
t3.xlarge,$0.2176,4,16 GiB,EBS Only,Up to 5 Gigabit
t3.2xlarge,$0.4352,8,32 GiB,EBS Only,Up to 5 Gigabit
t2.nano,$0.0076,1,0.5 GiB,EBS Only,Low
t2.micro,$0.0152,1,1 GiB,EBS Only,Low to Moderate
t2.small,$0.0304,1,2 GiB,EBS Only,Low to Moderate
t2.medium,$0.0608,2,4 GiB,EBS Only,Low to Moderate
t2.large,$0.1216,2,8 GiB,EBS Only,Low to Moderate
t2.xlarge,$0.2432,4,16 GiB,EBS Only,Moderate
t2.2xlarge,$0.4864,8,32 GiB,EBS Only,Moderate
m6gd.medium,$0.0584,1,4 GiB,1 x 59 NVMe SSD,Up to 10 Gigabit
m6gd.large,$0.1168,2,8 GiB,1 x 118 NVMe SSD,Up to 10 Gigabit
m6gd.xlarge,$0.2336,4,16 GiB,1 x 237 NVMe SSD,Up to 10 Gigabit
m6gd.2xlarge,$0.4672,8,32 GiB,1 x 475 NVMe SSD,Up to 10 Gigabit
m6gd.4xlarge,$0.9344,16,64 GiB,1 x 950 NVMe SSD,Up to 10 Gigabit
m6gd.8xlarge,$1.8688,32,128 GiB,1 x 1900 NVMe SSD,10 Gigabit
t3.nano,$0.0068,2,0.5 GiB,EBS Only,Up to 5 Gigabit
t3.micro,$0.0136,2,1 GiB,EBS Only,Up to 5 Gigabit
t3.small,$0.0272,2,2 GiB,EBS Only,Up to 5 Gigabit
t3.medium,$0.0544,2,4 GiB,EBS Only,Up to 5 Gigabit
t3.large,$0.1088,2,8 GiB,EBS Only,Up to 5 Gigabit
t3.xlarge,$0.2176,4,16 GiB,EBS Only,Up to 5 Gigabit
t3.2xlarge,$0.4352,8,32 GiB,EBS Only,Up to 5 Gigabit
t2.nano,$0.0076,1,0.5 GiB,EBS Only,Low
t2.micro,$0.0152,1,1 GiB,EBS Only,Low to Moderate
t2.small,$0.0304,1,2 GiB,EBS Only,Low to Moderate
t2.medium,$0.0608,2,4 GiB,EBS Only,Low to Moderate
t2.large,$0.1216,2,8 GiB,EBS Only,Low to Moderate
t2.xlarge,$0.2432,4,16 GiB,EBS Only,Moderate
t2.2xlarge,$0.4864,8,32 GiB,EBS Only,Moderate
m6gd.medium,$0.0584,1,4 GiB,1 x 59 NVMe SSD,Up to 10 Gigabit
m6gd.large,$0.1168,2,8 GiB,1 x 118 NVMe SSD,Up to 10 Gigabit
m6gd.xlarge,$0.2336,4,16 GiB,1 x 237 NVMe SSD,Up to 10 Gigabit
m6gd.2xlarge,$0.4672,8,32 GiB,1 x 475 NVMe SSD,Up to 10 Gigabit
m6gd.4xlarge,$0.9344,16,64 GiB,1 x 950 NVMe SSD,Up to 10 Gigabit
m6gd.8xlarge,$1.8688,32,128 GiB,1 x 1900 NVMe SSD,10 Gigabit
t3.nano,$0.0068,2,0.5 GiB,EBS Only,Up to 5 Gigabit
t3.micro,$0.0136,2,1 GiB,EBS Only,Up to 5 Gigabit
t3.small,$0.0272,2,2 GiB,EBS Only,Up to 5 Gigabit
t3.medium,$0.0544,2,4 GiB,EBS Only,Up to 5 Gigabit
t3.large,$0.1088,2,8 GiB,EBS Only,Up to 5 Gigabit
t3.xlarge,$0.2176,4,16 GiB,EBS Only,Up to 5 Gigabit
t3.2xlarge,$0.4352,8,32 GiB,EBS Only,Up to 5 Gigabit
t2.nano,$0.0076,1,0.5 GiB,EBS Only,Low
t2.micro,$0.0152,1,1 GiB,EBS Only,Low to Moderate
t2.small,$0.0304,1,2 GiB,EBS Only,Low to Moderate
t2.medium,$0.0608,2,4 GiB,EBS Only,Low to Moderate
t2.large,$0.1216,2,8 GiB,EBS Only,Low to Moderate
t2.xlarge,$0.2432,4,16 GiB,EBS Only,Moderate
t2.2xlarge,$0.4864,8,32 GiB,EBS Only,Moderate
m6gd.medium,$0.0584,1,4 GiB,1 x 59 NVMe SSD,Up to 10 Gigabit
m6gd.large,$0.1168,2,8 GiB,1 x 118 NVMe SSD,Up to 10 Gigabit
m6gd.xlarge,$0.2336,4,16 GiB,1 x 237 NVMe SSD,Up to 10 Gigabit
m6gd.2xlarge,$0.4672,8,32 GiB,1 x 475 NVMe SSD,Up to 10 Gigabit
m6gd.4xlarge,$0.9344,16,64 GiB,1 x 950 NVMe SSD,Up to 10 Gigabit
m6gd.8xlarge,$1.8688,32,128 GiB,1 x 1900 NVMe SSD,10 Gigabit
t3.nano,$0.0068,2,0.5 GiB,EBS Only,Up to 5 Gigabit
t3.micro,$0.0136,2,1 GiB,EBS Only,Up to 5 Gigabit
t3.small,$0.0272,2,2 GiB,EBS Only,Up to 5 Gigabit
t3.medium,$0.0544,2,4 GiB,EBS Only,Up to 5 Gigabit
t3.large,$0.1088,2,8 GiB,EBS Only,Up to 5 Gigabit
t3.xlarge,$0.2176,4,16 GiB,EBS Only,Up to 5 Gigabit
t3.2xlarge,$0.4352,8,32 GiB,EBS Only,Up to 5 Gigabit
t2.nano,$0.0076,1,0.5 GiB,EBS Only,Low
t2.micro,$0.0152,1,1 GiB,EBS Only,Low to Moderate
t2.small,$0.0304,1,2 GiB,EBS Only,Low to Moderate
t2.medium,$0.0608,2,4 GiB,EBS Only,Low to Moderate
t2.large,$0.1216,2,8 GiB,EBS Only,Low to Moderate
t2.xlarge,$0.2432,4,16 GiB,EBS Only,Moderate
t2.2xlarge,$0.4864,8,32 GiB,EBS Only,Moderate
m6gd.medium,$0.0584,1,4 GiB,1 x 59 NVMe SSD,Up to 10 Gigabit
m6gd.large,$0.1168,2,8 GiB,1 x 118 NVMe SSD,Up to 10 Gigabit
m6gd.xlarge,$0.2336,4,16 GiB,1 x 237 NVMe SSD,Up to 10 Gigabit
m6gd.2xlarge,$0.4672,8,32 GiB,1 x 475 NVMe SSD,Up to 10 Gigabit
m6gd.4xlarge,$0.9344,16,64 GiB,1 x 950 NVMe SSD,Up to 10 Gigabit
m6gd.8xlarge,$1.8688,32,128 GiB,1 x 1900 NVMe SSD,10 Gigabit
t3.nano,$0.0068,2,0.5 GiB,EBS Only,Up to 5 Gigabit
t3.micro,$0.0136,2,1 GiB,EBS Only,Up to 5 Gigabit
t3.small,$0.0272,2,2 GiB,EBS Only,Up to 5 Gigabit
t3.medium,$0.0544,2,4 GiB,EBS Only,Up to 5 Gigabit
t3.large,$0.1088,2,8 GiB,EBS Only,Up to 5 Gigabit
t3.xlarge,$0.2176,4,16 GiB,EBS Only,Up to 5 Gigabit
t3.2xlarge,$0.4352,8,32 GiB,EBS Only,Up to 5 Gigabit
t2.nano,$0.0076,1,0.5 GiB,EBS Only,Low
t2.micro,$0.0152,1,1 GiB,EBS Only,Low to Moderate
t2.small,$0.0304,1,2 GiB,EBS Only,Low to Moderate
t2.medium,$0.0608,2,4 GiB,EBS Only,Low to Moderate
t2.large,$0.1216,2,8 GiB,EBS Only,Low to Moderate
t2.xlarge,$0.2432,4,16 GiB,EBS Only,Moderate
t2.2xlarge,$0.4864,8,32 GiB,EBS Only,Moderate
m6gd.medium,$0.0584,1,4 GiB,1 x 59 NVMe SSD,Up to 10 Gigabit
m6gd.large,$0.1168,2,8 GiB,1 x 118 NVMe SSD,Up to 10 Gigabit
m6gd.xlarge,$0.2336,4,16 GiB,1 x 237 NVMe SSD,Up to 10 Gigabit
m6gd.2xlarge,$0.4672,8,32 GiB,1 x 475 NVMe SSD,Up to 10 Gigabit
m6gd.4xlarge,$0.9344,16,64 GiB,1 x 950 NVMe SSD,Up to 10 Gigabit
m6gd.8xlarge,$1.8688,32,128 GiB,1 x 1900 NVMe SSD,10 Gigabit
t3.nano,$0.0068,2,0.5 GiB,EBS Only,Up to 5 Gigabit
t3.micro,$0.0136,2,1 GiB,EBS Only,Up to 5 Gigabit
t3.small,$0.0272,2,2 GiB,EBS Only,Up to 5 Gigabit
t3.medium,$0.0544,2,4 GiB,EBS Only,Up to 5 Gigabit
t3.large,$0.1088,2,8 GiB,EBS Only,Up to 5 Gigabit
t3.xlarge,$0.2176,4,16 GiB,EBS Only,Up to 5 Gigabit
t3.2xlarge,$0.4352,8,32 GiB,EBS Only,Up to 5 Gigabit
t2.nano,$0.0076,1,0.5 GiB,EBS Only,Low
t2.micro,$0.0152,1,1 GiB,EBS Only,Low to Moderate
t2.small,$0.0304,1,2 GiB,EBS Only,Low to Moderate
t2.medium,$0.0608,2,4 GiB,EBS Only,Low to Moderate
t2.large,$0.1216,2,8 GiB,EBS Only,Low to Moderate
t2.xlarge,$0.2432,4,16 GiB,EBS Only,Moderate
t2.2xlarge,$0.4864,8,32 GiB,EBS Only,Moderate
m6gd.medium,$0.0584,1,4 GiB,1 x 59 NVMe SSD,Up to 10 Gigabit
m6gd.large,$0.1168,2,8 GiB,1 x 118 NVMe SSD,Up to 10 Gigabit
m6gd.xlarge,$0.2336,4,16 GiB,1 x 237 NVMe SSD,Up to 10 Gigabit
m6gd.2xlarge,$0.4672,8,32 GiB,1 x 475 NVMe SSD,Up to 10 Gigabit
m6gd.4xlarge,$0.9344,16,64 GiB,1 x 950 NVMe SSD,Up to 10 Gigabit
m6gd.8xlarge,$1.8688,32,128 GiB,1 x 1900 NVMe SSD,10 Gigabit
t3.nano,$0.0068,2,0.5 GiB,EBS Only,Up to 5 Gigabit
t3.micro,$0.0136,2,1 GiB,EBS Only,Up to 5 Gigabit
t3.small,$0.0272,2,2 GiB,EBS Only,Up to 5 Gigabit
t3.medium,$0.0544,2,4 GiB,EBS Only,Up to 5 Gigabit
t3.large,$0.1088,2,8 GiB,EBS Only,Up to 5 Gigabit
t3.xlarge,$0.2176,4,16 GiB,EBS Only,Up to 5 Gigabit
t3.2xlarge,$0.4352,8,32 GiB,EBS Only,Up to 5 Gigabit
t2.nano,$0.0076,1,0.5 GiB,EBS Only,Low
t2.micro,$0.0152,1,1 GiB,EBS Only,Low to Moderate
t2.small,$0.0304,1,2 GiB,EBS Only,Low to Moderate
t2.medium,$0.0608,2,4 GiB,EBS Only,Low to Moderate
t2.large,$0.1216,2,8 GiB,EBS Only,Low to Moderate
t2.xlarge,$0.2432,4,16 GiB,EBS Only,Moderate
t2.2xlarge,$0.4864,8,32 GiB,EBS Only,Moderate
m6gd.medium,$0.0584,1,4 GiB,1 x 59 NVMe SSD,Up to 10 Gigabit
m6gd.large,$0.1168,2,8 GiB,1 x 118 NVMe SSD,Up to 10 Gigabit
m6gd.xlarge,$0.2336,4,16 GiB,1 x 237 NVMe SSD,Up to 10 Gigabit
m6gd.2xlarge,$0.4672,8,32 GiB,1 x 475 NVMe SSD,Up to 10 Gigabit
m6gd.4xlarge,$0.9344,16,64 GiB,1 x 950 NVMe SSD,Up to 10 Gigabit
m6gd.8xlarge,$1.8688,32,128 GiB,1 x 1900 NVMe SSD,10 Gigabit
